94694;GNU ZRTPCPP src/ZRtp.cpp storeMsgTemp() Function Crafted Packet Handling Remote Heap Buffer Overflow
94693;Google Chrome PDF Viewer 'Save As' File Download Inconsistency Weakness;;
94692;AjaXplorer Unspecified Issue
94691;Choice Wireless Green Packet WIXFMR-111 Modem ajax.cgi Crafted Request Handling Remote Information Disclosure
94690;Choice Wireless Green Packet WIXFMR-111 Modem ajax.cgi pip Parameter Ajax tag_ipPing Request Handling Remote Command Execution
94689;eFile Wifi Transfer Manager for iOS /x Multiple File Extension Upload Arbitrary Code Execution
94688;eFile Wifi Transfer Manager for iOS newFolder Parameter XSS
94687;Mobile USB Drive for iOS Multiple File Extension Upload Arbitrary Code Execution
94686;WordPress Multiple Script Endless Redirect Remote DoS
94685;Lookout! Mobile Security com.lookout.security.ScanTell Crafted Intent Local DoS
94684;Barracuda CudaTel Communication Server Find Me Module Listing XSS
94683;GLPI toolbox.class.php unserialize() Function Arbitrary PHP Code Execution
94682;python-suds Cached File Symlink Arbitrary Query Manipulation
94681;PHP PECL Radius Client Library radius_get_vendor_attr() Function VSA Length Field Overflow
94680;EC-CUBE data/class/SC_FormParam.php Traversal Arbitrary Image File Access
94679;enum_column3 Gem for Ruby Symbol Creation Remote DoS
94678;EC-CUBE data/class/SC_CheckError.php eval() Call Remote Code Execution
94677;Monroe Electronics Multiple Product Compromised Root SSH Key
94676;Monroe Electronics Multiple Product Admin Web Server Predictable Session ID Generation
94675;Monroe Electronics Multiple Product Public Log Information Disclosure
94674;Monroe Electronics Multiple Product dasdec_mkuser Predictable Password Generation
94673;Barracuda CudaTel Communication Server /gui/gateway/siplist Multiple Parameter XSS
94672;Barracuda CudaTel Communication Server /gui/gateway/list Multiple Parameter XSS
94671;Foreman Bookmarkers Controller Bookmark Creation Controller Attribute Handling eval() Remote Code Execution
94670;Nagios status.cgi Unauthorized Service Group Overview Access
94669;Motion motion Binary Multiple Parameter Crated Filename Handling Local Buffer Overflow
94668;Motion /0/config/set process_id_file Parameter XSS
94667;Motion Multiple Function CSRF
94666;FFmpeg libavformat/vorbis.c render_line Function Vorbis Media Handling Out-of-bounds Read Issue
94665;com_g2bridge Component for Joomla! controller Parameter Traversal Arbitrary File Access
94664;Gallery Unspecified Issue #1
94663;Gallery Unspecified Issue #2
94662;Xerox WorkCentre / ColorQube Multiple Unspecified Issues
94661;EC-CUBE data/class/pages/products/LC_Page_Products_List.php classcategory_id2 Parameter XSS
94660;EC-CUBE admin/contents/recommend_search.php rank Parameter XSS
94659;EC-CUBE data/class/SC_CheckError.php Traversal Arbitrary Image File Access
94658;EC-CUBE data/class/pages/LC_Page_ResizeImage.php lfCheckFileName Function Traversal Arbitrary Image File Access
94657;EC-CUBE data/class/SC_FormParam.php eval() Call Remote Code Execution
94656;JS-YAML Module for Node.js !!js/function Tag Handling Arbitrary Code Execution
94655;Foreman edit_users Permission Handling Remote Privilege Escalation
94654;FFmpeg / Libav libavcodec/vp6.c vp6_parse_header Function Interlacing Unspecified Buffer Management Issue
94653;Kingsoft Spreadsheets etxrw.dll Spreadsheet File Handling Unspecified Heap Buffer Overflow (2)
94652;Kingsoft Spreadsheets etxrw.dll Spreadsheet File Handling Unspecified Heap Buffer Overflow (3)
94651;Apache Santuario (XML Security for C++) XML Signature CanonicalizationMethod Parameter Spoofing Weakness
94650;Fonecta Verify Module for Drupal Unspecified XSS
94649;Hiawatha fetch_request() Function Integer Overflow DoS
94648;Grails g:message Tag XSS
94647;JRuby Search Path Subversion Local Privilege Escalation
94646;GeoServer /geoserver/wms Multiple Parameter XSS
94645;Hiawatha Multiple Unspecified Issues
94644;JRuby Null Byte Request Arbitrary File Access
94643;Jetty Cookie Name Session Hijacking Weakness
94642;Grails select Tag Multiple Attribute XSS
94641;Jetty Privileged Process Termination Weakness
94640;Jetty Dispatch Servlet Non-existent Servlet Name XSS
94639;Jetty Dispatcher Servlet (com.acme.DispatchServlet) Recursive Inclusion Remote DoS
94638;Shiro Plugin for Grails principal Tag XSS
94637;Hiawatha str2int() Function Integer Overflow
94636;Apache Continuum workingCopy.action userDirectory Traversal Arbitrary File Access
94635;Apache Maven SCM SvnCommandlineUtils Process Listing Local Password Disclosure
94634;Grails g:renderErrors Handler Error Message XSS
94633;GeoServer /wfs/getCapabilities wfs:Insert API Call SQL Injection
94632;Apache Maven Wagon SSH (wagon-ssh) Host Verification Failure MitM Weakness
94631;Hiawatha Unspecified URL Handling Weakness
94630;Display Tag Library Column Property XSS
94629;Hiawatha setuid() Function Local Privilege Escalation
94628;Ruby SSL Client OpenSSL::SSL.verify_certificate_identity X.509 Certificate subjectAltName Field NULL Byte Handling MitM Spoofing Weakness
94627;CLIP-MAIL Unspecified XSS
94626;POST-MAIL Unspecified XSS
94625;Apache Santuario (XML Security for C++) XML Signature Reference Crafted XPointer Expression Handling Heap Buffer Overflow
94624;PCMan's FTP Server Crafted USER Command Handling Buffer Overflow
94623;Baby FTP Server Crafted Request Handling Remote DoS
94622;Sophos UTM IPv6 Kernel Memory Leak Remote DoS
94621;Sonar dashboard/index/[ID] Multiple Parameter XSS
94620;Sonar drilldown/measures/[ID] Multiple Parameter XSS
94619;Sonar measures/search Multiple Parameter XSS
94618;Apache Archiva /archiva/security/useredit.action username Parameter XSS
94617;Apache Archiva /archiva/security/roleedit.action name Parameter XSS
94616;Apache Archiva /archiva/security/userlist!show.action roleName Parameter XSS
94615;Apache Archiva /archiva/deleteArtifact!doDelete.action groupId Parameter XSS
94614;Apache Archiva /archiva/admin/addLegacyArtifactPath!commit.action legacyArtifactPath.path Parameter XSS
94613;Apache Archiva /archiva/admin/addRepository.action Multiple Parameter XSS
94612;Apache Archiva /archiva/admin/editAppearance.action Multiple Parameter XSS
94611;Apache Archiva /archiva/admin/addLegacyArtifactPath.action Multiple Parameter XSS
94610;Apache Archiva /archiva/admin/addNetworkProxy.action Multiple Parameter XSS
94609;Cisco Multiple Product Web Framework GUI HTTP / HTTPS Request Handling Remote DoS
94608;Cisco Prime Central for Hosted Collaboration Solution (HCS) Crafted HTTP Request Handling Remote Information Disclosure
94607;Cisco Content Security Management Appliance (SMA) Unspecified XSS
94606;Cisco ASA Next-Generation Firewall (NGFW) Fragmented Traffic Handling Remote DoS
94605;Cisco Multiple Product Web Framework Crafted URL Handling Remote Command Execution
94604;Cisco Multiple Product Web Framework IronPort Spam Quarantine (ISQ) Function TCP Connection Request Saturation Remote DoS
94603;Cisco Web Security Appliance Web Framework Crafted URL Handling Remote Command Execution
94602;Cisco Unified Communications Manager (CUCM) Unspecified CSRF
94601;HP StoreOnce D2D Backup System Default Credentials
94600;Xen Page Reference Counting Page Free Local DoS
94599;Kingsoft Spreadsheets etxrw.dll Spreadsheet File Handling Unspecified Heap Buffer Overflow (1)
94598;Xaraya index.php Multiple Parameter XSS
94597;Fast Permissions Administration Module for Drupal Permission Edit Form Unauthorized Access
94596;Mozilla Multiple Product mozilla::ResetDir Heap Use-after-free Arbitrary Code Execution
94595;Redback userlist!show.action roleName Parameter XSS
94594;Redback useredit.action username Parameter XSS
94593;Redback roleedit.action name Parameter XSS
94592;Mozilla Firefox Homograph Domain Name Spoofing Weakness
94591;Mozilla Multiple Product Multiple Unspecified Memory Corruption (2013-1682)
94590;Mozilla Firefox Multiple Unspecified Memory Corruption (2013-1683)
94589;Mozilla Multiple Product mozilla::dom::HTMLMediaElement::LookupMediaElementURITable Heap Use-after-free Arbitrary Code Execution
94588;Mozilla Multiple Product nsIDocument::GetRootElement Heap Use-after-free Arbitrary Code Execution
94587;Mozilla Multiple Product Unspecified Element XBL Scope User-Defined Function Handling Arbitrary Code Execution
94586;Mozilla Multiple Product Chrome Object Wrappers (COW) Bypass XSS Weakness
94585;Mozilla Firefox Profiler UI Rendering Arbitrary Code Execution
94584;Mozilla Multiple Product onreadystatechange Event / Page Reload Handling Arbitrary Code Execution
94583;Mozilla Multiple Product XMLHttpRequest (XHR) Head Request Data Inclusion CSRF Weakness
94582;Mozilla Multiple Product SVG Filter Timing Attack Pixel Text Value Disclosure
94581;Mozilla Multiple Product PreserveWrapper Flag Cache Clearing Arbitrary Code Execution
94580;Mozilla Firefox Nested Frame Element Handling iframe Sandbox Restriction Bypass
94579;Mozilla Firefox X-Frame-Options Header Clickjacking Protection Bypass
94578;Mozilla Multiple Product XrayWrappers User Method Execution Privilege Escalation
94577;Mozilla Multiple Product getUserMedia Permission Dialog Display Location Weakness
94576;Mozilla Firefox Inaccessible Updater Executable Handling Local Privilege Escalation
94575;SolusVM Multiple Unspecified Issues
94574;WHMCS Billing Module for SolusVM Multiple Unspecified Issues
94573;Libav Unspecified Memory Corruption (2011-3932)
94572;Libav Unspecified Memory Corruption (2011-3933)
94571;Libav Unspecified Memory Corruption (2011-3938)
94570;Libav Unspecified Memory Corruption (2011-3939)
94569;Libav Unspecified Memory Corruption (2011-3942)
94568;Libav Unspecified Memory Corruption (2011-3943)
94567;Libav Unspecified Memory Corruption (2011-3948)
94566;Libav Unspecified Memory Corruption (2011-3931)
94565;Libav Unspecified Memory Corruption (2011-3930)
94564;Sonar Edit Rule Page XSS
94563;jQuery Mobile js/jquery.mobile.listview.js Unspecified XSS
94562;jQuery Mobile js/jquery.mobile.navigation.js Unspecified XSS
94561;jQuery Mobile js/jquery.mobile.buttonMarkup.js Unspecified XSS
94560;jQuery Mobile js/jquery.mobile.forms.slider.js Unspecified XSS
94559;WebKit AnalyserNode::AnalyserNode Function Web Audio Handling Memory Corruption
94558;Collabtive manageuser.php Crafted Request Handling Arbitrary User Deletion
94557;AtHoc Interactive Warning System IWSAlerts ActiveX (AtHocGovTBr.dll) CompleteInstallation() Method Stack Buffer Overflow
94556;Seagull FTP Client LIST Command Response File/Folder Name Handling Stack Buffer Overflow
94555;FileWrangler LIST Command Handling Stack Buffer Overflow
94554;Cisco Jabber / Virtualization Experience Media Engine Crafted RTP Packet Saturation Remote DoS
94553;HP Smart Zero Client Unspecified Local Access Restriction Bypass
94552;HP NonStop Servers SQL/MP Index Unspecified Remote Information Disclosure
94551;HP NonStop Servers SQL/MP Tables Unspecified Security Bypass
94550;Seowonintech /cgi-bin/diagnostic.cgi ping_ipaddr Parameter Remote Command Execution
94549;PodHawk uploadify.php File Upload Arbitrary Code Execution
94548;Barnraiser Prairie get_file.php width Parameter Traversal Arbitrary Image File Access
94547;Magnolia CMS Multiple Page Access Restriction Bypass
94546;IceWarp Mail Server /admin/tools/svnparser.html Unspecified XSS
94545;IceWarp Mail Server /webmail/calendar/index.html Unspecified XSS
94544;IceWarp Mail Server /rpc/api.html Unspecified XML External Entity (XXE) Arbitrary File Disclosure
94543;IceWarp Mail Server /rpc/gw.html Unspecified XML External Entity (XXE) Arbitrary File Disclosure
94542;PEiD EXE File Handling Memory Corruption
94541;Elemata CMS global.php id Parameter SQL Injection
94540;McAfee Remediation Agent ActiveX (enginecom.dll) DeleteSnapshot() Method Stack Buffer Overflow
94539;Monkey CMS advancedsearch2.php Multiple Parameter SQL Injection
94538;Monkey CMS global.php User-Agent HTTP Header SQL Injection
94537;Monkey CMS index.php tags Parameter eval() Call Remote Code Execution
94536;Monkey CMS admincp/phpinfo.php Direct Request Information Disclosure
94535;Monkey CMS advancedsearch.php Multiple Parameter SQL Injection
94534;MusicBee M3U Playlist Long Entry Handling CPU Exhaustion DoS Weakness
94533;Sonar /filters/create Arbitrary Filter Creation CSRF
94532;FFmpeg Unspecified Issue (2012-2778)
94531;FFmpeg Unspecified Issue (2012-2780)
94530;FFmpeg Unspecified Issue (2012-2781)
94529;FFmpeg Unspecified Issue (2012-2805)
94528;FFmpeg Unspecified Issue (2012-2771)
94527;FFmpeg Unspecified Issue (2012-2773)
94526;OxWall Update Script Unspecified XSS
94525;FFmpeg / Libav libavformat/oggdec.c Multiple Functions Uninitialized Read Arbitrary Memory Disclosure
94524;Multiple LG Android Phones Backup Software Local Privilege Escalation
94523;TRENDnet TE100-P1U Print Server Authentication Enforcement Weakness Setting Manipulation
94522;MediaCoder Multiple File Handling Buffer Overflow
94521;aSc Timetables Add Subject School Name String Handling Stack Buffer Overflow
94520;Samsung Galaxy S4 Cloud Backup Function SMS Spoofing Weakness
94519;libcURL lib/escape.c curl_easy_unescape() Function URL Encoded String Handling Heap Buffer Overflow
94518;Cisco Linksys X3000 /apply.cgi Multiple Parameter Arbitrary Command Execution
94517;Cisco Linksys X3000 /apply.cgi Multiple Parameter XSS
94516;OSSIM /ossim/forensics/base_stat_ports.php Multiple Parameter SQL Injection
94515;OSSIM /ossim/vulnmeter/index.php Multiple Parameter SQL Injection
94514;OSSIM /ossim/forensics/base_qry_main.php sensor Parameter SQL Injection
94513;OSSIM /ossim/forensics/base_stat_alerts.php Multiple Parameter SQL Injection
94512;Review Board reviews.js Reviews Menu User Name XSS
94511;Collabtive manageuser.php task Parameter SQL Injection
94510;dotCMS /dotCMS/forgotPassword email Parameter XSS
94509;dotCMS /application/login/login.html _loginUserName Parameter XSS
94508;dotCMS /c/portal_public/login my_account_login Parameter XSS
94507;Microsoft IE Infinite Loop DoS
94506;dotCMS Multiple Test Page Unspecified Issue
94505;dotCMS WorkflowFactoryImpl.java Unspecified SQL Injection
94504;ClientExec index.php Crafted Request Handling Information Disclosure
94503;ClientExec order.php name Parameter XSS
94502;ClientExec index.php Multiple Parameter SQL Injection
94501;Sonar Measure Filters Unspecified SQL Injection
94500;Hiawatha Tomahawk poll() Function Malformed Input Remote DoS
94499;Hiawatha Mixed Case Input DenyBody Option Bypass
94498;FFmpeg libavcodec/vp3.c vp3_decode_frame Function Treads Check Unspecified Issue
94497;FFmpeg / Libav libavformat/oggdec.c ogg_new_stream / ogg_read_page Functions Memory Allocation Error DoS
94496;GeoServer /geoserver/wms format Parameter XSS
94495;Hiawatha Connection Saturation Remote DoS
94494;Mozilla Firefox mozalloc.cpp Infinite Loop DoS
94493;Sonar Public Filter XSS
94492;ProjectPier Cookie HttpOnly / Secure Flag Weakness
94491;Monkey HTTP Daemon (monkeyd) User File Handling Local Overflow
94490;libpng Unspecified PNG File Handling Buffer Overflow
94489;ProjectPier Edit Company Multiple Field XSS
94488;GLPI Global View Private Ticket Access Information Disclosure
94487;GLPI textarea.php data Parameter XSS
94486;[ SEO ] Simple Tag Cloud Plugin ( Tags ) for MyBB Unspecified Issue
94485;FBConnect Plugin for MyBB Unspecified Registration XSS
94484;GLPI Malformed Email Processing Remote DoS
94483;GLPI Database Plaintext Passwords Local Disclosure
94482;Kazehakase bookmarklet Cross Domain Surfing Weakness
94481;GLPI config.class.php Proxy Password Cleartext Disclosure
94480;Mozilla Multiple Products nsTableColGroupFrame::GetStartColumnIndex Function Memory Corruption
94479;Mozilla Multiple Products nsIFrame::GetStyleData Function Memory Corruption
94478;Mozilla Multiple Products nsCellMap::GetCellInfoAt Function tfoot Handling Memory Corruption
94477;Mozilla Multiple Products nsCellMap.cpp Unspecified DoS
94476;Mozilla Multiple Products nsVoidArray::Count Function Memory Corruption
94475;Mozilla Multiple Products nsCSSFrameConstructor::GetFrameFor Function Removed Node Reference Arbitrary Code Execution
94474;Mozilla Multiple Products array_toSource Function String Objects Handling Integer Overflow
94473;Mozilla Multiple Products jsfun.c Function String Objects Handling Integer Overflow
94472;Mozilla Multiple Products JS_ARENA_ALLOCATE_CAST Function String Objects Handling Integer Overflow
94471;Mozilla Multiple Products nsAttrAndChildArray::RemoveChildAt Function Out-of-Bounds Removed Node Reference Code Execution
94470;Mozilla Multiple Products nsIView::GetOffsetTo Function Table Row/Column Group Stack Overflow
94469;Mozilla Multiple Products js_obj_toSource Function String Objects Handling Integer Overflow
94468;GLPI html.class.php Unspecified Clickjacking Weakness
94467;Cisco WebEx Social Unspecified Authentication Hijack CSRF
94466;Stream Video Player Plugin for WordPress Setting Manipulation CSRF
94465;WP Photo Album Plus Plugin for WordPress wp-admin/admin.php edit_id Parameter XSS
94464;Xen libxenlight (libxl) Toolstack xenstore Key Permission Weakness
94463;GLPI /ajax/comments.php table Parameter SQL Injection
94462;GLPI /front/document.form.php filename Parameter SQL Injection
94461;Hitachi JP1/HIBUN Advanced Edition Information Cypher Arbitrary Key Decryption Weakness
94460;Oracle VM VirtualBox Crafted tracepath Command Local DoS
94459;tpp TPP Template --exec Clause Handling Arbitrary Code Execution
94458;Cybozu Live for Android WebView Class Local Information Disclosure
94457;Oracle VM VirtualBox rdesktop-vrdp Encryption Fallback Weakness
94456;Linux Kernel SCTP Network Protocol Implementation Duplicate Cookie Handling NULL Pointer Dereference Remote DoS
94455;Galeon bookmarklet Cross Domain Surfing Weakness
94454;Sun VirtualBox FE/Qt4 VBoxMediaComboBox Empty combo-box Handling Local DoS
94453;Epiphany Crafted Web Content file:/// URI Handling Arbitrary File Access
94452;Allnet ALL129DSL Router Default Admin Account Credentials
94451;GLPI /ajax/ticketassigninformation.php users_id_assign Parameter SQL Injection
94450;WP Maintenance Mode Plugin for WordPress Setting Manipulation CSRF
94449;SolusVM centralbackup.php Insecure Binary Remote Command Execution
94448;SolusVM centralbackup.php deleteid Parameter SQL Injection
94447;SolusVM centralbackup.php exec() Call Remote Command Execution
94446;IBM Sterling Connect:Direct Session Time-out Weakness Browser Page Persistance
94445;IBM Sterling Connect:Direct Cookie Secure Flag Weakness
94444;VLC Media Player Multiple Unspecified Issues
94443;Xen Elf Parser (libelf) Multiple Pointer Dereferences
94442;Xen Elf Parser (libelf) Multiple Integer Overflows
94441;FreeNAS exec_raw.php cmd Parameter Remote Command Execution
94440;HTC Droid Incredible 3G Mobile Hotspot Default WPA2 PSK Passphrase
94439;Cisco TelePresence TC / TE Malformed SIP Packet Handling Remote DoS (2013-3377)
94438;Cisco TelePresence TC / TE Malformed SIP Packet Handling Remote DoS (2013-3378)
94437;Cisco TelePresence TC / TE Management Address Unspecified Admin Access
94436;OTRS (Open Ticket Request System) Unspecified Arbitrary Ticket Access
94435;Login Security Module for Drupal Delay Feature Authentication Saturation Remote DoS
94434;Login Security Module for Drupal Unspecified Authentication Bypass
94433;OpenStack Keystone memcache Backend Manipulation Encryption Bypass
94432;OpenStack Keystone memcache Backend Manipulation Signing Process Bypass
94431;python-bugzilla SSL X.509 Certificate Validation MitM Spoofing Weakness
94430;imacs /src/assets/mng/mng.php File Upload Arbitrary Code Execution
94429;TP-Link TL PS110U Print Server Telnet Service Configuration Information Disclosure
94428;Sharetronix /signup email Parameter XSS
94427;WHMXtra Ultimate Pro Cpanel Xtra Plugin Arbitrary File Manipulation
94426;BlackBerry 10 OS Protect Object Permission Weakness Local Privilege Escalation
94425;ABB DataManager Multiple ActiveX ExportStyle() Method Arbitrary File Creation
94424;GNOME Shell Resume Function Unspecified Bypass
94423;IBM Multiple Product Memory Scan Local Cleartext Password Disclosure
94422;IBM WebSphere Cast Iron Unspecified Information Disclosure
94421;Symantec Endpoint Protection Manager secars.dll Buffer Overflow
94420;Joomla! JCryptCipherSimple Stored Credential Encryption Weakness
94419;Canon Multiple Printer Malformed HTTP Request Remote DoS
94418;Canon Multiple Printer Admin Interface Default Unpassworded Account
94417;Canon Multiple Printer Admin Interface Cleartext WPA2 Key Disclosure
94416;IBM Tivoli Netcool/Impact Unspecified XSS
94415;IBM Tivoli Netcool/Impact Unspecified CSRF
94414;FreeBSD Trace Process Address Space Manipulation Local Privilege Escalation
94413;Puppet YAML Deserialization REST API Call Handling Remote Code Execution
94412;Hitachi Command Suite Multiple Product Unspecified XSS
94411;Google Chrome / Chrome OS Flash Element Opacity Handling Clickjacking Weakness
94410;Siemens COMOS Client Library Local Database Object Manipulation
94409;JustSystems Ichitaro Unspecified Document Handling Arbitrary Code Execution
94408;Cybozu Live for Android Web Content Handling Unspecified Arbitrary Command Execution
94407;Ultimate Auction Plugin for WordPress Auction Creation CSRF
94406;Fly-High CMS /resources/upload.php File Upload Arbitrary Code Execution
94405;Havalite CMS upload.php File Upload Arbitrary Code Execution
94404;Simple File Manager fm.php u Parameter Authentication Bypass
94403;Apache Santuario (XML Security for C++) InclusiveNamespace PrefixList Processing Heap Overflow
94402;Apache Santuario (XML Security for C++) HMAC-based XML Signature Processing DoS
94401;Apache Santuario (XML Security for C++) XPointer Evaluation Stack Overflow
94400;Apache Santuario (XML Security for C++) HMAC-Based XML Signature Reference Element Validation Spoofing Weakness
94399;Sybase EAServer Unspecified Configuration File Credential Disclosure
94398;Sybase EAServer Unspecified Deployed Application Access Restriction Bypass
94397;Sybase EAServer Unspecified Arbitrary File Disclosure
94396;IBM Application Manager For Smart Business Crafted URL Handling KDSMAIN Buffer Overflow DoS
94395;IBM Application Manager For Smart Business Tivoli Monitoring Internal Web Server Multiple Unspecified Spoofing Weaknesses
94394;IBM Application Manager For Smart Business Unspecified XSS
94393;IBM Application Manager For Smart Business Crafted URL Handling Tivoli Monitoring Process Remote DoS
94392;IBM Cognos TM1 Undocumented API Data Handling Remote DoS
94391;LibrettoCMS PGRFileManager.php Multiple File Extension Upload Arbitrary Code Execution
94390;Easy LAN Folder Share Registration Code Field Buffer Overflow
94389;IBM WebSphere Commerce Enterprise Padding Oracle Attack User Personal Information Disclosure
94388;Leaflet Maps Marker Plugin for WordPress [mapsmarker] Tag Multiple Parameter SQL Injection
94387;REDCap Graphical Data View Page Unspecified XSS
94386;REDCap Descriptive Stats Page Unspecified XSS
94385;REDCap Online Designer Branching Logic / Calculation Unspecified Access Restriction Bypass
94384;REDCap Data Dictionary Upload Branching Logic / Calculation Unspecified Access Restriction Bypass
94383;REDCap Data Search Utility Unspecified Issue
94382;REDCap Online Designer Page Unspecified Issue
94381;REDCap Manage Survey Participants Page Unspecified Issue
94380;REDCap Multiple Unspecified Modules XSS
94379;REDCap Unspecified XSS
94378;REDCap User-defined Label XSS
94377;REDCap Unspecified XSS
94376;REDCap Data Quality Module Custom Rule Arbitrary Remote Command Execution
94375;ZamFoo Cleartext root Password Hash Remote Disclosure
94374;Oracle Java JDK / JRE 2D Subcomponent Unspecified Local Issue
94373;Oracle Java JDK / JRE Networking Subcomponent Unspecified Local Issue
94372;Oracle Java JDK / JRE Javadoc Component HTML Frame Injection
94371;Oracle Java JDK / JRE Libraries Subcomponent Unspecified Information Disclosure (2013-2449)
94370;Oracle Java JDK / JRE Serviceability Subcomponent Unspecified Information Disclosure
94369;Oracle Java JDK / JRE Serialization Subcomponent Unspecified Information Disclosure
94368;Oracle Java JDK / JRE Serialization Subcomponent Unspecified DoS
94367;Oracle Java JDK / JRE Networking Subcomponent Unspecified Information Disclosure
94366;Oracle Java JDK / JRE Libraries Subcomponent Unspecified Information Disclosure (2013-2455)
94365;Oracle Java JDK / JRE Libraries Subcomponent Unspecified Information Disclosure (2013-2452)
94364;Oracle Java JDK / JRE Libraries Subcomponent Unspecified Information Disclosure (2013-2443)
94363;Oracle Java JDK / JRE JMX Subcomponent Unspecified Issue
94362;Oracle Java JDK / JRE JMX Subcomponent Unspecified Remote Issue
94361;Oracle Java JDK / JRE Deployment Subcomponent Unspecified Issue (2013-3744)
94360;Oracle Java JDK / JRE Deployment Subcomponent Unspecified Issue (2013-2400)
94359;Oracle Java JDK / JRE Deployment Subcomponent Unspecified Information Disclosure
94358;Oracle Java JDK / JRE CORBA Subcomponent Unspecified Information Disclosure
94357;Oracle Java JDK / JRE 2D Subcomponent Unspecified Arbitrary Code Execution (2013-2471)
94356;Oracle Java JDK / JRE 2D Subcomponent Unspecified Arbitrary Code Execution (2013-2470)
94355;Oracle Java JDK / JRE AWT Subcomponent Unspecified DoS
94354;Oracle Java JDK / JRE Libraries Subcomponent Unspecified Issue (2013-2458)
94353;Oracle Java JDK / JRE JDBC Subcomponent Unspecified Issue
94352;Oracle Java JDK / JRE Libraries Subcomponent Unspecified Remote Issue (2013-2407)
94351;Oracle Java JDK / JRE Install Subcomponent Unspecified Local Privilege Escalation
94350;Oracle Java JDK / JRE Libraries Subcomponent Unspecified Remote Issue (2013-2461)
94349;Oracle Java JDK / JRE Deployment Subcomponent Unspecified Issue (2013-2442)
94348;Oracle Java JDK / JRE Sound Subcomponent Unspecified Arbitrary Code Execution
94347;Oracle Java JDK / JRE Hotspot Subcomponent Unspecified DoS
94346;Oracle Java JDK / JRE Serviceability Subcomponent ProviderSkeleton Class invoke() Method Arbitrary Code Execution
94345;Oracle Java JDK / JRE Deployment Subcomponent Unspecified Arbitrary Code Execution (2013-2462)
94344;Oracle Java JDK / JRE AWT Subcomponent Unspecified Arbitrary Code Execution (2013-3743)
94343;Oracle Java JDK / JRE Deployment Subcomponent Unspecified Arbitrary Code Execution (2013-2466)
94342;Oracle Java JDK / JRE Deployment Subcomponent Unspecified Arbitrary Code Execution (2013-2468)
94341;Oracle Java JDK / JRE AWT Subcomponent Unspecified Arbitrary Code Execution (2013-2459)
94340;Oracle Java JDK / JRE 2D Subcomponent Unspecified Arbitrary Code Execution (2013-2469)
94339;Oracle Java JDK / JRE 2D Subcomponent Unspecified Arbitrary Code Execution (2013-2465)
94338;Oracle Java JDK / JRE 2D Subcomponent Unspecified Arbitrary Code Execution (2013-2464)
94337;Oracle Java JDK / JRE 2D Subcomponent Unspecified Arbitrary Code Execution (2013-2463)
94336;Oracle Java JDK / JRE 2D Subcomponent Unspecified Arbitrary Code Execution (2013-2473)
94335;Oracle Java JDK / JRE 2D Subcomponent Unspecified Arbitrary Code Execution (2013-2472)
94334;WHMXtra Ultimate Pro Multiple Installation Files Remote Privilege Escalation
94333;Varnish Plugin for cPanel Advanced Configuration Page Remote Privilege Escalation
94332;Fortinet FortiOS (FortiGate) Guest User Permission Handling Cross-Group Record Manipulation
94331;TaxiMonger for Android Registration Username XSS
94330;Microsoft Outlook S/MIME EmailAddress Attribute Mismatch Weakness
94329;Apple iOS Mobile Hotspot WifiPasswordController generateDefaultPassword Method Default WPA2 Password Generation Weakness
94328;HAProxy Header Field Handling Remote DoS
94327;Cisco ASA CX Crafted TCP Packet Data Handling Remote DoS
94326;SPBAS Business Automation Software Client Info Multiple Field XSS
94325;SPBAS Business Automation Software /customers/index.php Customer Information Manipulation CSRF
94324;WHMPHP /admin/changepwd.php Unauthenticated Admin Password Manipulation
94323;Dell iDRAC6 IPMI Connection Exhaustion Remote DoS
94322;ZamFoo zamfoo_do_restore_zamfoo_backup.cgi date Parameter Arbitrary Command Execution
94321;Galapagos Browser for Android WebView Class Local Information Disclosure
94320;Angel Browser for Android WebView Class Local Information Disclosure
94319;SoftBank Wi-Fi Spot Configuration Software Access Point Connection Remote User Information Disclosure
94318;QueueMetrics tpf Servlet Multiple Parameter XSS
94317;jQuery Mobile jquery.mobile.navigation.js Form Handling XSS
94316;jQuery Mobile jquery.mobile.forms.select.custom.js _buildList Function XSS
94315;jQuery Mobile jquery.mobile.navigation.js XHR Level2 Request XSS
94314;jQuery Mobile jquery.mobile.navigation.js URI XSS
94313;EC-CUBE LC_Page_Entry.php Multiple Field XSS
94312;EC-CUBE LC_Page_Admin_Contents.php Unspecified Traversal
94311;EC-CUBE LC_Page_CampaignEntry.php Multiple Field XSS
94310;EC-CUBE LC_Page_Contact.php Multiple Field XSS
94309;EC-CUBE LC_Page_Admin_Customer_Edit.php Unspecified Access Control Bypass
94308;EC-CUBE LC_Page_InputZip.php Multiple Parameter XSS
94307;EC-CUBE delivery_addr.php other_deliv_id Function SQL Injection
94306;EC-CUBE LC_Page_Shopping_Deliv.php deliv_check Parameter SQL Injection
94305;EC-CUBE LC_Page_Mypage_DeliveryAddr.php other_deliv_id Parameter SQL Injection
94304;EC-CUBE LC_Page_Mypage_Order.php order_id Function SQL Injection
94303;EC-CUBE payment.php Payment Method SQL Injection
94302;EC-CUBE LC_Page_Mypage_DeliveryAddr.php page Parameter XSS
94301;EC-CUBE LC_Page_Shopping_Payment.php SQL Injection
94300;EC-CUBE Unspecified XSS (2008-4535)
